paper,doi,title,year,venue
https://dblp.org/rec/conf/annes/AlemL93,https://doi.org/10.1109/ANNES.1993.323045,A task oriented intelligent tutoring system.,1993,ANNES
https://dblp.org/rec/conf/ant/TaoZZWZX22,https://doi.org/10.1016/J.PROCS.2022.03.014,Exploring Persona Characteristics in Learning: A Review Study of Pedagogical Agents.,2022,ANT/EDI40
https://dblp.org/rec/conf/ant/XuZWP18,https://doi.org/10.1016/J.PROCS.2018.04.056,Learning Emotions EEG-based Recognition and Brain Activity: A Survey Study on BCI for Intelligent Tutoring System.,2018,ANT/SEIT
https://dblp.org/rec/conf/anziis/TyermanWW96,https://doi.org/10.1109/ANZIIS.1996.573889,Loop Tutor and Hypertutor: experiences with adaptive tutoring systems.,1996,ANZIIS
https://dblp.org/rec/conf/apascience/OuversonIWGD18,https://doi.org/10.1145/3183654.3183701,What Intelligent Team Tutoring Systems Can Learn from Human-Agent Teams.,2018,APAScience
https://dblp.org/rec/conf/apcc/LeL0D19,https://doi.org/10.1109/APCC47188.2019.9026411,Knowledge representation for designing an Intelligent Tutoring System in learning of courses about Algorithms.,2019,APCC
https://dblp.org/rec/conf/apchi/DahlanC98,https://doi.org/10.1109/APCHI.1998.704484,An Interactive Tutoring System with Tutorials Generation and English-Malay Translation Abilities.,1998,APCHI
https://dblp.org/rec/conf/apgv/KaulRH16,https://doi.org/10.1145/2931002.2948727,Exploring users' perceived activities in a sketch-based intelligent tutoring system through eye movement data.,2016,SAP
https://dblp.org/rec/conf/apn/WerfS19,https://doi.org/10.1007/978-3-030-21571-2_6,CoRA: An Online Intelligent Tutoring System to Practice Coverability Graph Construction.,2019,Petri Nets
https://dblp.org/rec/conf/apweb/ZhugeL04,https://doi.org/10.1007/978-3-540-24655-8_51,KGTutor: A Knowledge Grid Based Intelligent Tutoring System.,2004,APWeb
https://dblp.org/rec/conf/artsit/MukanovaAMCHMZ23,https://doi.org/10.1007/978-3-031-55312-7_20,Animated Pedagogical Agents Performing Affective Gestures Extracted from the GEMEP Dataset: Can People Recognize Their Emotions?,2024,ArtsIT (2)
https://dblp.org/rec/conf/artsit/StathakiKMK17,https://doi.org/10.1007/978-3-319-76908-0_32,i-Prolog: A Web-Based Intelligent Tutoring System for Learning Prolog.,2018,ArtsIT/DLI
https://dblp.org/rec/conf/asru/LuboldPW15,https://doi.org/10.1109/ASRU.2015.7404781,Naturalness and rapport in a pitch adaptive learning companion.,2015,ASRU
https://dblp.org/rec/conf/assets/MichaudMP00,https://doi.org/10.1145/354324.354348,An intelligent tutoring system for deaf learners of written English.,2000,ASSETS
https://dblp.org/rec/conf/assets/WenZSA21,https://doi.org/10.1145/3441852.3476568,An Intelligent Math E-Tutoring System for Students with Specific Learning Disabilities.,2021,ASSETS
https://dblp.org/rec/conf/atal/BarangeSP17,,Pedagogical Agents as Team Members: Impact of Proactive and Pedagogical Behavior on the User.,2017,AAMAS
https://dblp.org/rec/conf/atal/Baylor03,https://doi.org/10.1145/860575.860729,The impact of three pedagogical agent roles.,2003,AAMAS
https://dblp.org/rec/conf/atal/GeorgilaCNKAR19,,Using Reinforcement Learning to Optimize the Policies of an Intelligent Tutoring System for Interpersonal Skills Training.,2019,AAMAS
https://dblp.org/rec/conf/atal/LalleCA18,,Prediction of Student Achievement Goals and Emotion Valence during Interaction with Pedagogical Agents.,2018,AAMAS
https://dblp.org/rec/conf/atal/WuHYSM13,,The innovative application of learning companions in virtual singapura.,2013,AAMAS
https://dblp.org/rec/conf/atal/WuMA14,,Modeling curiosity for virtual learning companions.,2014,AAMAS
https://dblp.org/rec/conf/atal/ZhangG19,,Bootstrapped Policy Gradient for Difficulty Adaptation in Intelligent Tutoring Systems.,2019,AAMAS
https://dblp.org/rec/conf/audio/JylhaE11,https://doi.org/10.1145/2095667.2095683,Auditory feedback in an interactive rhythmic tutoring system.,2011,Audio Mostly Conference
https://dblp.org/rec/conf/ausai/AmatoT88,https://doi.org/10.1007/3-540-52062-7_74,Student Modelling in a Keyboard Scale Tutoring System.,1990,Australian Joint Conference on Artificial Intelligence
https://dblp.org/rec/conf/ausai/ChauAC02,https://doi.org/10.1007/3-540-36187-1_63,Development of an Intelligent Tutoring System on Design of Liquid Retaining Structures.,2002,Australian Joint Conference on Artificial Intelligence
https://dblp.org/rec/conf/ausai/KimPKL03,https://doi.org/10.1007/978-3-540-24581-0_43,Using Multiple Classification Ripple Down Rules for Intelligent Tutoring System's Knowledge Acquisition.,2003,Australian Conference on Artificial Intelligence
https://dblp.org/rec/conf/ausai/MayoM99,https://doi.org/10.1007/3-540-46695-9_42,Estimating Problem Value in an Intelligent Tutoring System Using Bayesian Networks.,1999,Australian Joint Conference on Artificial Intelligence
https://dblp.org/rec/conf/avr/SteynbergBM24,https://doi.org/10.1007/978-3-031-71713-0_15,Design Principles for Pedagogical Agents in a Virtual Reality Learning Environment: Providing Explanations in Real-Time Using Natural Language Processing.,2024,XR (4)
https://dblp.org/rec/conf/awic/NouhNNS07,https://doi.org/10.1007/978-3-540-72575-6_43,BiTutor-A Component Based Architecture for Developing Web Based Intelligent Tutoring System.,2007,AWIC
https://dblp.org/rec/conf/balt/Dabolins12,,Trends of the Usage of Adaptive Learning in Intelligent Tutoring Systems.,2012,DB&Local Proceedings
https://dblp.org/rec/conf/bci/Kovatcheva12,,<L|ETAP> Model for an Adaptive Tutoring System.,2012,BCI (Local)
https://dblp.org/rec/conf/bcshci/HennerleyDJ17,https://doi.org/10.14236/EWIC/HCI2017.98,Augmented Reality Enhanced Human Robot Interaction for Social Robots as e-Learning Companions.,2017,BCS HCI
https://dblp.org/rec/conf/bcshci/ZhaB16,,Effective Pedagogical Agent Behaviour.,2016,BCS HCI
https://dblp.org/rec/conf/bdc/BannoMS20,https://doi.org/10.1109/BDCAT50828.2020.00007,Automated Cognitive Analyses for Intelligent Tutoring Systems.,2020,BDCAT
https://dblp.org/rec/conf/bea/AndersenYBP13,,Developing and testing a self-assessment and tutoring system.,2013,BEA@NAACL-HLT
https://dblp.org/rec/conf/bea/CollingHM23,https://doi.org/10.18653/V1/2023.BEA-1.25,Reconciling Adaptivity and Task Orientation in the Student Dashboard of an Intelligent Language Tutoring System.,2023,BEA@ACL
https://dblp.org/rec/conf/bias/SilvaSBO20,https://doi.org/10.1007/978-3-030-52485-2_6,Recommendation Filtering à la carte for Intelligent Tutoring Systems.,2020,BIAS
https://dblp.org/rec/conf/bibe/AlqahtaniKR19,https://doi.org/10.1109/BIBE.2019.00077,On the use of ECG and EMG Signals for Question Difficulty Level Prediction in the Context of Intelligent Tutoring Systems.,2019,BIBE
https://dblp.org/rec/conf/bics/LiangX13,https://doi.org/10.1007/978-3-642-38786-9_40,An Intelligent Tutoring System Based on Speech Assessment for Spoken English Learning in China.,2013,BICS
https://dblp.org/rec/conf/bigdataconf/ImtiazSV21,https://doi.org/10.1109/BIGDATA52589.2021.9671757,Mining Learner-friendly Security Patterns from Huge Published Histories of Software Applications for an Intelligent Tutoring System in Secure Coding.,2021,IEEE BigData
https://dblp.org/rec/conf/bir/Bicans16,,Context Data Learner Model for Classroom and Intelligent Tutoring Systems.,2016,BIR Workshops
https://dblp.org/rec/conf/bir/Dabolins18,,Intelligent Tutoring System for Assessment of Usage of Computer Aided Designing Systems.,2018,BIR Workshops
https://dblp.org/rec/conf/bir/DabolinsG16,https://doi.org/10.1007/978-3-319-45321-7_17,Intelligent Tutoring System for Learning Graphics in CAD/CAM.,2016,BIR
https://dblp.org/rec/conf/bir/JurenokaJ18,,A Method for Learning Scenario Selection and Modification in Intelligent Tutoring Systems.,2018,BIR Workshops
https://dblp.org/rec/conf/bled/SchlimbachKR22,,Deriving Design Knowledge for eLearning Companions to Support International Students.,2022,Bled eConference
https://dblp.org/rec/conf/bracis/GalafassiGRV20,https://doi.org/10.1007/978-3-030-61377-8_8,EvoLogic: Intelligent Tutoring System to Teach Logic.,2020,BRACIS
https://dblp.org/rec/conf/c5/Core12,https://doi.org/10.1109/C5.2012.16,Natural Language Understanding Considerations for a Lifelong Learning Companion.,2012,C5
https://dblp.org/rec/conf/caia/Barzilay85,,SPIRIT: A Flexible Tutoring Style in an Intelligent Tutoring System.,1985,CAIA
https://dblp.org/rec/conf/calisce/DikarevaD96,https://doi.org/10.1007/BFB0022639,Interactive Knowledge Base for Designing New Technology Base Tutoring Systems.,1996,CALISCE
https://dblp.org/rec/conf/calisce/MillanPTV96,https://doi.org/10.1007/BFB0022648,TUDER: An Intelligent Tutoring System for Symbolic Derivation.,1996,CALISCE
https://dblp.org/rec/conf/calisce/NeiraB96,https://doi.org/10.1007/BFB0022598,Foundations of an Adaptative Tutoring System Based on Systemic Networks.,1996,CALISCE
https://dblp.org/rec/conf/calisce/NkambouGF96,https://doi.org/10.1007/BFB0022606,CREAM-Tools: An Authoring Environment for Curriculum and Course Biulding in an Intelligent Tutoring System.,1996,CALISCE
https://dblp.org/rec/conf/candc/Williford17,https://doi.org/10.1145/3059454.3078695,SketchTivity: Improving Creativity by Learning Sketching with an Intelligent Tutoring System.,2017,Creativity & Cognition
https://dblp.org/rec/conf/cata/AbbasE00,,Domain knowledge base for an intelligent tutoring system: CIRCSIM-tutor.,2000,CATA
https://dblp.org/rec/conf/cata/JeongEK01,,Concept map based interactive intelligent tutoring system.,2001,CATA
https://dblp.org/rec/conf/cata/JeongEK02,,Web-based Intelligent Tutoring System.,2002,CATA
https://dblp.org/rec/conf/cata/MoonL98,,Automatic program debugging system for programming language tutoring system.,1998,CATA
https://dblp.org/rec/conf/cate/NakaikeM04,,A Tutoring System for the Hypothesis-Testing Process through Graphing Activites.,2004,CATE
https://dblp.org/rec/conf/cbms/Hume92,https://doi.org/10.1109/CBMS.1992.244927,A dynamic student model in a cardiovascular intelligent tutoring system.,1992,CBMS
https://dblp.org/rec/conf/cbms/ShimEMR91,https://doi.org/10.1109/CBMS.1991.128989,Effective cognitive modeling in an intelligent tutoring system for cardiovascular physiology.,1991,CBMS
https://dblp.org/rec/conf/cbms/SukthankarRERM93,https://doi.org/10.1109/CBMS.1993.262968,Graphical user interfacing with domain visualization for an intelligent medical tutoring system.,1993,CBMS
https://dblp.org/rec/conf/cbms/WooEMR91,https://doi.org/10.1109/CBMS.1991.128971,Dynamic instructional planning for an intelligent physiology tutoring system.,1991,CBMS
https://dblp.org/rec/conf/ccnc/NuguriKGCLBSN25,https://doi.org/10.1109/CCNC54725.2025.10975863,Adaptive Virtual Reality Learning Environment with a Reinforcement Learning-Driven Pedagogical Agent.,2025,CCNC
https://dblp.org/rec/conf/ccwc/YesirR23,https://doi.org/10.1109/CCWC57344.2023.10099098,Recent Advances in Artificial Intelligence Enabled Tutoring Systems: A Survey.,2023,CCWC
https://dblp.org/rec/conf/cdve/EnchevaT05,https://doi.org/10.1007/11555223_25,Cooperative Shared Learning Objects in an Intelligent Web-Based Tutoring System Environment.,2005,CDVE
https://dblp.org/rec/conf/cdve/EnchevaTS07,https://doi.org/10.1007/978-3-540-74780-2_51,Application of Paraconsistent Logic in an Intelligent Tutoring System.,2007,CDVE
https://dblp.org/rec/conf/cdve/KaklauskasZBSVP07,https://doi.org/10.1007/978-3-540-74780-2_18,Intelligent Library and Tutoring System for Brita in the PuBs Project.,2007,CDVE
https://dblp.org/rec/conf/cdve/KaklauskasZD06,https://doi.org/10.1007/11863649_22,An Intelligent Tutoring System for Construction and Real Estate Management Master Degree Studies.,2006,CDVE
https://dblp.org/rec/conf/ceemas/GonzalezBN07,https://doi.org/10.1007/978-3-540-75254-7_35,Cooperative CBR System for Sharing Student Models in Cooperative Intelligent Tutoring Systems.,2007,CEEMAS
https://dblp.org/rec/conf/ceemas/GonzalezBN07a,https://doi.org/10.1007/978-3-540-75254-7_41,Multi-agent Architecture for Intelligent Tutoring Systems Interoperability in Health Education.,2007,CEEMAS
https://dblp.org/rec/conf/centeris/KhemajaK19,https://doi.org/10.1016/J.PROCS.2019.12.181,Towards a Knapsack Model for optimizing e-Training services delivery: Application to Hybrid Intelligent Tutoring Systems.,2019,CENTERIS/ProjMAN/HCist
https://dblp.org/rec/conf/cepes/GritsenkoDP89,https://doi.org/10.1007/3-540-52952-7_5,Expert-Tutoring Systems: Architecture and Development Tools.,1990,Artificial Intelligence in Higher Education
https://dblp.org/rec/conf/cepes/Specht89,https://doi.org/10.1007/3-540-52952-7_24,Are Intelligent Tutoring Systems Useful for Learning in Technical Environments?,1990,Artificial Intelligence in Higher Education
https://dblp.org/rec/conf/cepes/Winkels89,https://doi.org/10.1007/3-540-52952-7_29,A New Framework for Describing and Designing Intelligent Tutoring Systems.,1990,Artificial Intelligence in Higher Education
https://dblp.org/rec/conf/cgames/TzengW14,https://doi.org/10.1109/CGAMES.2014.6934153,Identification features and pedagogical agents in a mathematical game.,2014,CGAMES
https://dblp.org/rec/conf/chi/AlaimiLPOS20,https://doi.org/10.1145/3313831.3376776,Pedagogical Agents for Fostering Question-Asking Skills in Children.,2020,CHI
https://dblp.org/rec/conf/chi/Baker07,https://doi.org/10.1145/1240624.1240785,Modeling and understanding students' off-task behavior in intelligent tutoring systems.,2007,CHI
https://dblp.org/rec/conf/chi/BakerCKW04,https://doi.org/10.1145/985692.985741,"Off-task behavior in the cognitive tutor classroom: when students ""game the system"".",2004,CHI
https://dblp.org/rec/conf/chi/BianYGXGSM16,https://doi.org/10.1145/2858036.2858351,Effects of Pedagogical Agent's Personality and Emotional Feedback Strategy on Chinese Students' Learning Experiences and Performance: A Study Based on Virtual Tai Chi Training Studio.,2016,CHI
https://dblp.org/rec/conf/chi/CehaL22,https://doi.org/10.1145/3491102.3517599,Expressive Auditory Gestures in a Voice-Based Pedagogical Agent.,2022,CHI
https://dblp.org/rec/conf/chi/Hayashi15,https://doi.org/10.1145/2702613.2732751,Explanation Activities with a Pedagogical Agent in an Online Task: Lexical Network Analysis.,2015,CHI Extended Abstracts
https://dblp.org/rec/conf/chi/Heffernan98,https://doi.org/10.1145/286498.286524,Intelligent tutoring systems have forgotten the tutor: adding a cognitive model of human tutors.,1998,CHI Conference Summary
https://dblp.org/rec/conf/chi/Ho25,https://doi.org/10.1145/3706599.3707605,Empowering Parents and Teachers to Support Children's Learning through AI-based and Robotic Learning Companions.,2025,CHI Extended Abstracts
https://dblp.org/rec/conf/chi/HuangQWPSCRQ21,https://doi.org/10.1145/3411764.3445283,AdapTutAR: An Adaptive Tutoring System for Machine Tasks in Augmented Reality.,2021,CHI
https://dblp.org/rec/conf/chi/JinYPLWK25,https://doi.org/10.1145/3706598.3714054,TeachTune: Reviewing Pedagogical Agents Against Diverse Student Profiles with Simulated Students.,2025,CHI
https://dblp.org/rec/conf/chi/KimKLK17,https://doi.org/10.1145/3027063.3053123,"Hey, Wake Up: Come Along with the Artificial Learning Companion to the e-Learner's Outcomes High!",2017,CHI Extended Abstracts
https://dblp.org/rec/conf/chi/LeeCL25a,https://doi.org/10.1145/3706599.3719790,"Interactive Sketchpad: A Multimodal Tutoring System for Collaborative, Visual Problem-Solving.",2025,CHI Extended Abstracts
https://dblp.org/rec/conf/chi/LesterCKBSB97,https://doi.org/10.1145/258549.258797,The Persona Effect: Affective Impact of Animated Pedagogical Agents.,1997,CHI
https://dblp.org/rec/conf/chi/LiaoSWLC19,https://doi.org/10.1145/3290607.3312861,Embodying Historical Learners' Messages as Learning Companions in a VR Classroom.,2019,CHI Extended Abstracts
https://dblp.org/rec/conf/chi/Lim24,https://doi.org/10.1145/3613905.3647966,The Potential of Learning With AI-Generated Pedagogical Agents in Instructional Videos.,2024,CHI Extended Abstracts
https://dblp.org/rec/conf/chi/MichaelisM17,https://doi.org/10.1145/3025453.3025499,Someone to Read with: Design of and Experiences with an In-Home Learning Companion Robot for Reading.,2017,CHI
https://dblp.org/rec/conf/chi/NassaniBV25,https://doi.org/10.1145/3706599.3719877,Adaptive Learning Companions: Enhancing Education with Biosignal-Driven Digital Human.,2025,CHI Extended Abstracts
https://dblp.org/rec/conf/chi/Nathan90,https://doi.org/10.1145/97243.97317,Empowering the student: prospects for an unintelligent tutoring system.,1990,CHI
https://dblp.org/rec/conf/chi/OganWBRCLC12,https://doi.org/10.1145/2207676.2208597,Collaboration in cognitive tutor use in latin America: field study and design recommendations.,2012,CHI
https://dblp.org/rec/conf/chi/PardosTASZ23,https://doi.org/10.1145/3544548.3581574,OATutor: An Open-source Adaptive Tutoring System and Curated Content Library for Learning Sciences Research.,2023,CHI
https://dblp.org/rec/conf/chi/ParkKLKK24,https://doi.org/10.1145/3613905.3651122,Empowering Personalized Learning through a Conversation-based Tutoring System with Student Modeling.,2024,CHI Extended Abstracts
https://dblp.org/rec/conf/chi/PetersenMM21,https://doi.org/10.1145/3411764.3445760,Pedagogical Agents in Educational VR: An in the Wild Study.,2021,CHI
https://dblp.org/rec/conf/chi/Schultz91,https://doi.org/10.1145/108844.108989,A graphical reflection notation used in an intelligent discovery world tutoring system.,1991,CHI
https://dblp.org/rec/conf/chi/WillifordRLLH20,https://doi.org/10.1145/3313831.3376517,Exploring the Potential of an Intelligent Tutoring System for Sketching Fundamentals.,2020,CHI
https://dblp.org/rec/conf/chi/ZhouB21,https://doi.org/10.1145/3411763.3451675,Automating Cancer Genetic Counseling with an Adaptive Pedagogical Agent.,2021,CHI Extended Abstracts
https://dblp.org/rec/conf/chi/ZhuYT025,https://doi.org/10.1145/3706598.3713109,Exploring LLM-Powered Role and Action-Switching Pedagogical Agents for History Education in Virtual Reality.,2025,CHI
https://dblp.org/rec/conf/chinz/KatukR10,https://doi.org/10.1145/1832838.1832843,Seeing is believing?: rehearsing Mayer's multimedia effects in intelligent tutoring systems.,2010,CHINZ
https://dblp.org/rec/conf/chiplay/ZhangWM25,https://doi.org/10.1145/3744736.3749191,(A)I Can Play Gomoku: An Intelligent Tutoring System for Strategic Games.,2025,CHI PLAY (Companion)
https://dblp.org/rec/conf/cibse/AssisG0MM25,https://doi.org/10.5753/CIBSE.2025.35290,Integrating Participatory Design and Dual-track Software Development Process: A Case Study From an Intelligent Mathematics Tutoring System.,2025,CIbSE
https://dblp.org/rec/conf/cicac/LinTS11,https://doi.org/10.1109/WACI.2011.5952985,An ontology-based affective tutoring system on digital arts.,2011,WACI
https://dblp.org/rec/conf/cicling/NiraulaR14,https://doi.org/10.1007/978-3-642-54906-9_25,A Machine Learning Approach to Pronominal Anaphora Resolution in Dialogue Based Intelligent Tutoring Systems.,2014,CICLing (1)
https://dblp.org/rec/conf/ciic/Velez-Langs05,,Seeking Adaptation in Intelligent Tutoring Systems: The Machine Learning Approach.,2005,CIIC
https://dblp.org/rec/conf/cikm/Cheikes95,,GIA: An Agent-Based Architecture for Intelligent Tutoring Systems.,1995,CIKM Information Agents Workshop
https://dblp.org/rec/conf/cikm/LibbrechtDS0S20,,NLP for Student and Teacher: Concept for an AI based Information Literacy Tutoring System.,2020,CIKM (Workshops)
https://dblp.org/rec/conf/cisis/BaneresCC16,https://doi.org/10.1109/CISIS.2016.48,Towards a Learning Analytics Support for Intelligent Tutoring Systems on MOOC Platforms.,2016,CISIS
https://dblp.org/rec/conf/cisis/BaneresS16,https://doi.org/10.1109/CISIS.2016.47,Intelligent Tutoring System for Learning Digital Systems on MOOC Environments.,2016,CISIS
https://dblp.org/rec/conf/cisse/KseibatMA08,https://doi.org/10.1007/978-90-481-3658-2_3,Domain-Based Intelligent Tutoring System.,2010,SCSS (1)
https://dblp.org/rec/conf/cisse/KseibatMAP09a,https://doi.org/10.1007/978-90-481-9112-3_80,Domain-based Teaching Strategy for Intelligent Tutoring System Based on Generic Rules.,2010,SCSS
https://dblp.org/rec/conf/cist/ZammouriZM16,https://doi.org/10.1109/CIST.2016.7805103,Evaluating usability of brain signals for content adaptation in intelligent tutoring systems.,2016,CIST
https://dblp.org/rec/conf/cist/ZouhairEABPB12,https://doi.org/10.1109/CIST.2012.6388066,Intelligent tutoring systems founded on the multi-agent incremental dynamic case based reasoning.,2012,CIST
https://dblp.org/rec/conf/cita/RahmanR03,,Augmented Reality Application in Tutoring System for Reading.,2003,CITA
https://dblp.org/rec/conf/cita/SumariAI03,,Student Modeling of Web Based Intelligent Tutoring System.,2003,CITA
https://dblp.org/rec/conf/civemsa/AljameelOCLK17,https://doi.org/10.1109/CIVEMSA.2017.7995296,Development of an Arabic Conversational Intelligent Tutoring System for Education of children with ASD.,2017,CIVEMSA
https://dblp.org/rec/conf/cogsci/AbdelshiheedHSB22,,The Power of Nudging: Exploring Three Interventions for Metacognitive Skills Instruction across Intelligent Tutoring Systems.,2022,CogSci
https://dblp.org/rec/conf/cogsci/BelenkyROAR14,,Using Dual Eye-Tracking to Evaluate Students' Collaboration with an Intelligent Tutoring System for Elementary-Level Fractions.,2014,CogSci
https://dblp.org/rec/conf/cogsci/CloudeWDA20,,How do Emotions Change during Learning with an Intelligent Tutoring System? Metacognitive Monitoring and Performance with MetaTutor.,2020,CogSci
https://dblp.org/rec/conf/cogsci/CorbettMWKMB13,,Enhancing Robust Learning Through Problem Solving in the Genetics Cognitive Tutor.,2013,CogSci
https://dblp.org/rec/conf/cogsci/CorbettMWKMBG11,,Preparing Students for Effective Explaining of Worked Examples in the Genetics Cognitive Tutor.,2011,CogSci
https://dblp.org/rec/conf/cogsci/FancsaliBNYR14,,"Goal Orientation, Self-Efficacy, and ""Online Measures"" in Intelligent Tutoring Systems.",2014,CogSci
https://dblp.org/rec/conf/cogsci/HausmannV12,,Testing the Split Attention Effect on Learning in a Natural Educational Setting Using an Intelligent Tutoring System for Geometry.,2012,CogSci
https://dblp.org/rec/conf/cogsci/HayashiMO12,,Pedagogical agents that support learning by explaining: Effects of affective feedback.,2012,CogSci
https://dblp.org/rec/conf/cogsci/JoynerG15,,Organizing Metacognitive Tutoring Around Functional Roles of Teachers.,2015,CogSci
https://dblp.org/rec/conf/cogsci/MiwaTKN13,,Stoic Behavior in Hint Seeking when Learning using an Intelligent Tutoring System.,2013,CogSci
https://dblp.org/rec/conf/cogsci/MudrickATB15,,Does the Frequency of Pedagogical Agent Intervention Relate to Learners' Self-Reported Boredom while using Multiagent Intelligent Tutoring Systems?,2015,CogSci
https://dblp.org/rec/conf/cogsci/NagashimaLZBSVA22,,How does Sustaining and Interleaving Visual Scaffolding Help Learners? A Classroom Study with an Intelligent Tutoring System.,2022,CogSci
https://dblp.org/rec/conf/cogsci/OtienoSRAS11,,Measuring Learning Progress via Self-Explanations versus Problem Solving - A Suggestion for Optimizing Adaptation in Intelligent Tutoring Systems.,2011,CogSci
https://dblp.org/rec/conf/cogsci/OtienoSSR13,,Can Help Seeking Behavior in Intelligent Tutoring Systems Be Used as Online Measure for Goal Orientation?,2013,CogSci
https://dblp.org/rec/conf/cogsci/VestSBNAA22,,Self-Explanation of Worked Examples Integrated in an Intelligent Tutoring System Enhances Problem Solving and Efficiency in Algebra.,2022,CogSci
https://dblp.org/rec/conf/coling/Schwind88,,Sensitive parsing: error analysis and explanation in an intelligent language tutoring system.,1988,COLING
https://dblp.org/rec/conf/collabtech/IbarraAR24,https://doi.org/10.1007/978-3-031-67998-8_6,Extending an Intelligent Tutoring System for Oral Communication with Peer Assessment Capabilities: An Evaluation Study.,2024,CollabTech
https://dblp.org/rec/conf/compsac/SetteTJ17,https://doi.org/10.1109/COMPSAC.2017.19,A Knowledge-Driven Web Tutoring System Framework for Adaptive and Assessment-Driven Open-Source Learning.,2017,COMPSAC (2)
https://dblp.org/rec/conf/compsac/ZhaoSPSS22,https://doi.org/10.1109/COMPSAC54236.2022.00026,An Intelligent Tutoring System for API Misuse Correction by Instant Quality Feedback.,2022,COMPSAC
https://dblp.org/rec/conf/conversations/GrammatikosAAM24,https://doi.org/10.1007/978-3-031-88045-2_6,An AI-Powered Learning Companion for Adaptive and Personalized STEM Education.,2025,CONVERSATIONS
https://dblp.org/rec/conf/crv/SilvaMMO06,https://doi.org/10.1109/CRV.2006.43,Integrating Animated Pedagogical Agent as Motivational Supporter into Interactive System.,2006,CRV
https://dblp.org/rec/conf/csci/AckermanIB22,https://doi.org/10.1109/CSCI58124.2022.00329,Intelligent Tutoring Systems in Healthcare for Low Literacy Population: A Concise Review.,2022,CSCI
https://dblp.org/rec/conf/cscl/BaggetunD03,https://doi.org/10.1007/978-94-017-0195-2_20,Designing Pedagogical Agents for CSCL.,2003,CSCL
https://dblp.org/rec/conf/cscl/ChanC95,,Simulating a learning companion in reciprocal tutoring systems.,1995,CSCL
https://dblp.org/rec/conf/cscl/HarsleyEGF17,,Collaborative Intelligent Tutoring Systems: Comparing Learner Outcomes Across Varying Collaboration Feedback Strategies.,2017,CSCL
https://dblp.org/rec/conf/cscl/JaquesAJBV02,,Using pedagogical agents to support collaborative distance learning.,2002,CSCL
https://dblp.org/rec/conf/cscl/JondahlM02,,Simulating pedagogical agents in a virtual learning environment.,2002,CSCL
https://dblp.org/rec/conf/cscl/McLarenBWHS05,,Cognitive tutoring of collaboration: developmental and empirical steps towards realization.,2005,CSCL
https://dblp.org/rec/conf/cscl/SingleyFS99,,Team tutoring systems: reifying roles in problem solving.,1999,CSCL
https://dblp.org/rec/conf/cscl/WalkerRMK07,,The student becomes the master: integrating peer tutoring with cognitive tutoring.,2007,CSCL
https://dblp.org/rec/conf/cscloud/SetteTGJ16,https://doi.org/10.1109/CSCLOUD.2016.50,A Semantic Approach to Intelligent and Personal Tutoring System.,2016,CSCloud
https://dblp.org/rec/conf/cscw/HarsleyGEAFA16,https://doi.org/10.1145/2818052.2869118,Collab-ChiQat: A Collaborative Remaking of a Computer Science Intelligent Tutoring System.,2016,CSCW Companion
https://dblp.org/rec/conf/cscw/WeiC23,https://doi.org/10.1145/3584931.3607010,When Gestures and Words Synchronize: Exploring A Human Lecturer's Multimodal Interaction for the Design of Embodied Pedagogical Agents.,2023,CSCW Companion
https://dblp.org/rec/conf/cscwd/LiuCSC10,https://doi.org/10.1109/CSCWD.2010.5471896,The study of collaborative learning grouping strategy in Intelligent Tutoring System.,2010,CSCWD
https://dblp.org/rec/conf/cscwd/LiuW07,https://doi.org/10.1109/CSCWD.2007.4281569,A Modeling Method Based on Bayesian Networks in Intelligent Tutoring System.,2007,CSCWD
https://dblp.org/rec/conf/cscwd/WangMZ025,https://doi.org/10.1109/CSCWD64889.2025.11033502,Intelligent Tutoring Systems for Leveraging Manufacturing Practical Skill Development.,2025,CSCWD
https://dblp.org/rec/conf/csedu/Alvarez-XochihuaBCM11,,A Mixed-initiative Intelligent Tutoring System - Based on Learning from Demonstration.,2011,CSEDU (1)
https://dblp.org/rec/conf/csedu/AlvesPA09,,The Role of Learning Styles in Intelligent Tutoring Systems.,2009,CSEDU (1)
https://dblp.org/rec/conf/csedu/AlzoubiEFGA20,https://doi.org/10.5220/0009413903360343,Learning Recursion: Insights from the ChiQat Intelligent Tutoring System.,2020,CSEDU (2)
https://dblp.org/rec/conf/csedu/BoussahaD21,https://doi.org/10.5220/0010425602000207,Collaborative Tutoring System Adaptive for Tutor's Learning Styles based on Felder Silverman Model.,2021,CSEDU (2)
https://dblp.org/rec/conf/csedu/BrzozaLMSZ12,,ForMath - Intelligent Tutoring System in Mathematics.,2012,CSEDU (1)
https://dblp.org/rec/conf/csedu/CentolaO16,https://doi.org/10.5220/0005756602380245,ITSEGO: An Ontology for Game-based Intelligent Tutoring Systems.,2016,CSEDU (1)
https://dblp.org/rec/conf/csedu/ChristopoulosCS19,https://doi.org/10.5220/0007758604880495,Learner Experience in Hybrid Virtual Worlds: Interacting with Pedagogical Agents.,2019,CSEDU (2)
https://dblp.org/rec/conf/csedu/FranciscoS22,https://doi.org/10.5220/0011083900003182,A Recommendation Module based on Reinforcement Learning to an Intelligent Tutoring System for Software Maintenance.,2022,CSEDU (1)
