paper,doi,title,year,venue
https://dblp.org/rec/conf/um/BakerPGNH11,https://doi.org/10.1007/978-3-642-22362-4_2,Ensembling Predictions of Student Knowledge within Intelligent Tutoring Systems.,2011,UMAP
https://dblp.org/rec/conf/aied/FangHLLYS24,https://doi.org/10.1007/978-3-031-64302-6_24,Evaluating the Design Features of an Intelligent Tutoring System for Advanced Mathematics Learning.,2024,AIED (1)
https://dblp.org/rec/journals/aiedu/WambsganssBMKK25,https://doi.org/10.1007/S40593-024-00409-X,Evaluating the Impact of Learner Control and Interactivity in Conversational Tutoring Systems for Persuasive Writing.,2025,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/conf/ictai/ChrysafiadiV21,https://doi.org/10.1109/ICTAI52525.2021.00221,Evaluating the learning outcomes of a fuzzy-based Intelligent Tutoring System.,2021,ICTAI
https://dblp.org/rec/journals/eait/ChrysafiadiVTH23,https://doi.org/10.1007/S10639-022-11444-3,"Evaluating the user's experience, adaptivity and learning outcomes of a fuzzy-based intelligent tutoring system for computer programming for academic students in Greece.",2023,Educ. Inf. Technol.
https://dblp.org/rec/journals/aiedu/GreerM16,https://doi.org/10.1007/S40593-015-0043-2,Evaluation Methods for Intelligent Tutoring Systems Revisited.,2016,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/conf/mipro/SolimanG14,https://doi.org/10.1109/MIPRO.2014.6859698,Evaluation study and results of intelligent pedagogical agent-led learning scenarios in a virtual world.,2014,MIPRO
https://dblp.org/rec/conf/icmi/AistKRMP02,https://doi.org/10.1109/ICMI.2002.1167044,Experimentally Augmenting an Intelligent Tutoring System with Human-Supplied Capabilities: Adding Human-Provided Emotional Scaffolding to an Automated Reading Tutor that Listens.,2002,ICMI
https://dblp.org/rec/conf/aaai/Tulli20,https://doi.org/10.1609/AAAI.V34I10.7141,Explainability in Autonomous Pedagogical Agents.,2020,AAAI
https://dblp.org/rec/conf/chi/ZhuYT025,https://doi.org/10.1145/3706598.3713109,Exploring LLM-Powered Role and Action-Switching Pedagogical Agents for History Education in Virtual Reality.,2025,CHI
https://dblp.org/rec/conf/hci/QuigleyCWF20,https://doi.org/10.1007/978-3-030-50788-6_38,Exploring Video Engagement in an Intelligent Tutoring System.,2020,HCI (34)
https://dblp.org/rec/journals/aiedu/JohnsonL16,https://doi.org/10.1007/S40593-015-0065-9,"Face-to-Face Interaction with Pedagogical Agents, Twenty Years Later.",2016,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/frvir/WilsonP23,https://doi.org/10.3389/FRVIR.2023.1207397,Feedback in augmented and virtual reality piano tutoring systems: a mini review.,2023,Frontiers Virtual Real.
https://dblp.org/rec/conf/plop/SanchezEVB11,https://doi.org/10.1145/2578903.2579164,From behavioral description to a pattern-based model for intelligent tutoring systems.,2011,PLoP
https://dblp.org/rec/journals/aiedu/AbdelghaniWYWLSO24,https://doi.org/10.1007/S40593-023-00340-7,GPT-3-Driven Pedagogical Agents to Train Children's Curious Question-Asking Skills.,2024,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/frai/DermevalABISV19,https://doi.org/10.3389/FRAI.2019.00013,GaTO: An Ontological Model to Apply Gamification in Intelligent Tutoring Systems.,2019,Frontiers Artif. Intell.
https://dblp.org/rec/conf/icce/YangYW14,https://doi.org/10.58459/ICCE.2014.786,Game-based Mobile Learning Companion for L2 Vocabulary Acquisition.,2014,ICCE
https://dblp.org/rec/journals/eait/Polat25a,https://doi.org/10.1007/S10639-025-13695-2,Gamification meets AI: deciphering science teachers' adoption of gamified intelligent tutoring systems through a Dual-Theoretical lens.,2025,Educ. Inf. Technol.
https://dblp.org/rec/journals/ijccc/IvanovicMBJB15,https://doi.org/10.15837/IJCCC.2015.2.1753,HAPA: Harvester and Pedagogical Agents in E-learning Environments.,2015,Int. J. Comput. Commun. Control
https://dblp.org/rec/journals/aiedu/AlevenRMK16,https://doi.org/10.1007/S40593-015-0089-1,"Help Helps, But Only So Much: Research on Help Seeking with Intelligent Tutoring Systems.",2016,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/ijet/ArmentaHMR20,https://doi.org/10.3991/IJET.V15I22.17075,How Do Students Behave When Using A Tutoring System? Employing Data Mining to Identify Behavioral Patterns Associated to The Learning of Mathematics.,2020,Int. J. Emerg. Technol. Learn.
https://dblp.org/rec/journals/aiedu/TaubA19,https://doi.org/10.1007/S40593-018-0165-4,How Does Prior Knowledge Influence Eye Fixations and Sequences of Cognitive and Metacognitive SRL Processes during Learning with an Intelligent Tutoring System?,2019,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/aiedu/RauARP14,https://doi.org/10.1007/S40593-013-0011-7,How Should Intelligent Tutoring Systems Sequence Multiple Graphical Representations of Fractions? A Multi-Methods Study.,2014,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/aiedu/AbdelshiheedBC24,https://doi.org/10.1007/S40593-023-00371-0,How and When: The Impact of Metacognitive Knowledge Instruction and Motivation on Transfer Across Intelligent Tutoring Systems.,2024,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/conf/dcai/ToalaDN19,https://doi.org/10.1007/978-3-030-23887-2_7,Human-Computer Interaction in Intelligent Tutoring Systems.,2020,DCAI
https://dblp.org/rec/journals/soco/Zatarain-Cabada20,https://doi.org/10.1007/S00500-019-04387-4,Hyperparameter optimization in CNN for learning-centered emotion recognition for intelligent tutoring systems.,2020,Soft Comput.
https://dblp.org/rec/conf/aied/TothRZZ25,https://doi.org/10.1007/978-3-031-98462-4_9,"""I Would Share It, But..."" Exploring Ways to Optimize the Privacy-Personalization Trade-Off in Intelligent Tutoring Systems.",2025,AIED (5)
https://dblp.org/rec/journals/jilsa/FaghihiFNP11,https://doi.org/10.4236/JILSA.2011.33016,Identifying Causes Helps a Tutoring System to Better Adapt to Learners duringTraining Sessions.,2011,J. Intell. Learn. Syst. Appl.
https://dblp.org/rec/conf/icuimc/MoribeU25,https://doi.org/10.1109/IMCOM64595.2025.10857528,Imitating Mistakes in a Learning Companion AI Agent for Online Peer Learning.,2025,IMCOM
https://dblp.org/rec/journals/aiedu/BoulayS16,https://doi.org/10.1007/S40593-015-0052-1,Implementation of Motivational Tactics in Tutoring Systems: 20 years on.,2016,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/conf/educon/SolimanG13,https://doi.org/10.1109/EDUCON.2013.6530196,Implementing Intelligent Pedagogical Agents in virtual worlds: Tutoring natural science experiments in OpenWonderland.,2013,EDUCON
https://dblp.org/rec/journals/eait/Rastegarmoghadam17,https://doi.org/10.1007/S10639-016-9472-2,Improved modeling of intelligent tutoring systems using ant colony optimization.,2017,Educ. Inf. Technol.
https://dblp.org/rec/journals/jche/ChangoCSAR21,https://doi.org/10.1007/S12528-021-09298-8,Improving prediction of students' performance in intelligent tutoring systems using attribute selection and ensembles of different multimodal data sources.,2021,J. Comput. High. Educ.
https://dblp.org/rec/journals/ijet/JugoKS16,https://doi.org/10.3991/IJET.V11I03.5103,Increasing the Adaptivity of an Intelligent Tutoring System with Educational Data Mining: A System Overview.,2016,Int. J. Emerg. Technol. Learn.
https://dblp.org/rec/conf/iccsa/SychevAD21,https://doi.org/10.1007/978-3-030-86960-1_33,Inference Engines Performance in Reasoning Tasks for Intelligent Tutoring Systems.,2021,ICCSA (2)
https://dblp.org/rec/journals/ijet/TroussasV13,https://doi.org/10.3991/IJET.V8I6.3235,Information Theoretic Clustering for an Intelligent Multilingual Tutoring System.,2013,Int. J. Emerg. Technol. Learn.
https://dblp.org/rec/conf/cibse/AssisG0MM25,https://doi.org/10.5753/CIBSE.2025.35290,Integrating Participatory Design and Dual-track Software Development Process: A Case Study From an Intelligent Mathematics Tutoring System.,2025,CIbSE
https://dblp.org/rec/conf/flairs/0001MBA22,https://doi.org/10.32473/FLAIRS.V35I.130692,Intelligent Tutoring Systems by Bayesian Nets with Noisy Gates.,2022,FLAIRS
https://dblp.org/rec/journals/aiedu/Nye15,https://doi.org/10.1007/S40593-014-0028-6,Intelligent Tutoring Systems by and for the Developing World: A Review of Trends and Approaches for Educational Technology in a Global Context.,2015,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/conf/aiide/Murray06,,Intelligent Tutoring Systems for Commercial Games: The Virtual Combat Training Center Tutor and Simulation.,2006,AIIDE
https://dblp.org/rec/conf/ifip9-3/SarmaR07,https://doi.org/10.1007/978-0-387-73697-6_5,Intelligent Tutoring Systems using Reinforcement Learning to teach Autistic Students.,2007,HOIT
https://dblp.org/rec/journals/aim/GraesserLRJH01,https://doi.org/10.1609/AIMAG.V22I4.1591,Intelligent Tutoring Systems with Conversational Dialogue.,2001,AI Mag.
https://dblp.org/rec/conf/icce/JohnsonZ12,https://doi.org/10.58459/ICCE.2012.547,Intelligent feedback polarity and timing selection in the Shufti Intelligent Tutoring System.,2012,ICCE
https://dblp.org/rec/conf/aied/AlhazmiTH20,https://doi.org/10.1007/978-3-030-52240-7_2,Interactive Pedagogical Agents for Learning Sequence Diagrams.,2020,AIED (2)
https://dblp.org/rec/journals/tlt/SantosJ13,https://doi.org/10.1109/TLT.2013.17,Interoperable Intelligent Tutoring Systems as Open Educational Resources.,2013,IEEE Trans. Learn. Technol.
https://dblp.org/rec/conf/green/BarchouchKAG23,https://doi.org/10.1007/978-3-031-45461-5_5,"IntuiSketch, a Pen-Based Tutoring System for Anatomy Sketch Learning.",2023,IGS
https://dblp.org/rec/conf/aaai/TaeleKH20,https://doi.org/10.1609/AAAI.V34I08.7053,Kanji Workbook: A Writing-Based Intelligent Tutoring System for Learning Proper Japanese Kanji Writing Technique with Instructor-Emulated Assessment.,2020,AAAI
https://dblp.org/rec/conf/ictai/LiewSS07,https://doi.org/10.1109/ICTAI.2007.91,Knowledge Based Mechanisms for Tutoring Systems in Science and Engineering.,2007,ICTAI (2)
https://dblp.org/rec/conf/iicai/Nurjanah03,,Knowledge Management in Intelligent Tutoring System.,2003,IICAI
https://dblp.org/rec/conf/aiide/SharifiZS10,,Learning Companion Behaviors Using Reinforcement Learning in Games.,2010,AIIDE
https://dblp.org/rec/conf/aaai/NkambouBTR23,https://doi.org/10.1609/AAAI.V37I13.26891,Learning Logical Reasoning Using an Intelligent Tutoring System: A Hybrid Approach to Student Modeling.,2023,AAAI
https://dblp.org/rec/conf/aied/MatsudaYKRSCK11,https://doi.org/10.1007/978-3-642-21869-9_29,Learning by Teaching SimStudent - An Initial Classroom Baseline Study Comparing with Cognitive Tutor.,2011,AIED
https://dblp.org/rec/conf/itre/Goldman06,https://doi.org/10.1109/ITRE.2006.381523,Lessons Drawn from Implementation of Online Tutoring System in Physics Courses.,2006,ITRE
https://dblp.org/rec/conf/fgr/RuizYAJJMMWAAWS21,https://doi.org/10.1109/FG52635.2021.9667001,Leveraging Affect Transfer Learning for Behavior Prediction in an Intelligent Tutoring System.,2021,FG
https://dblp.org/rec/conf/aied/AbdelshiheedHBC23,https://doi.org/10.1007/978-3-031-36272-9_24,Leveraging Deep Reinforcement Learning for Metacognitive Interventions Across Intelligent Tutoring Systems.,2023,AIED
https://dblp.org/rec/journals/ieicet/Hayashi16,https://doi.org/10.1587/TRANSINF.2015CBP0005,Lexical Network Analysis on an Online Explanation Task: Effects of Affect and Embodiment of a Pedagogical Agent.,2016,IEICE Trans. Inf. Syst.
https://dblp.org/rec/journals/aiedu/KatzACJMZ21,https://doi.org/10.1007/S40593-020-00226-Y,Linking Dialogue with Student Modelling to Create an Adaptive Tutoring System for Conceptual Physics.,2021,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/conf/icce/TakahashiMWN23,https://doi.org/10.58459/ICCE.2023.1476,Logical Expression Tutoring System for Controlling Smart Devices in Multi-User Environments.,2023,ICCE
https://dblp.org/rec/conf/ifip12/CardosoBFPP04,https://doi.org/10.1007/1-4020-8151-0_21,MathTutor: A Multi-Agent Intelligent Tutoring System.,2004,AIAI
https://dblp.org/rec/journals/eait/ShihCKH23,https://doi.org/10.1007/S10639-022-11553-Z,Mathematics intelligent tutoring system for learning multiplication and division of fractions based on diagnostic teaching.,2023,Educ. Inf. Technol.
https://dblp.org/rec/journals/aiedu/Rebolledo-Mendez22,https://doi.org/10.1007/S40593-021-00247-1,Meta-Affective Behaviour within an Intelligent Tutoring System for Mathematics.,2022,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/aiedu/McCarthyLJGM18,https://doi.org/10.1007/S40593-018-0164-5,Metacognitive Overload!: Positive and Negative Effects of Metacognitive Prompts in an Intelligent Tutoring System.,2018,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/conf/aied/RollAMK11,https://doi.org/10.1007/978-3-642-21869-9_38,Metacognitive Practice Makes Perfect: Improving Students' Self-Assessment Skills with an Intelligent Tutoring System.,2011,AIED
https://dblp.org/rec/journals/aiedu/BoulayL16,https://doi.org/10.1007/S40593-015-0053-0,Modelling Human Teaching Tactics and Strategies for Tutoring Systems: 14 Years On.,2016,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/conf/wcce/HolmesLCO17,https://doi.org/10.1007/978-3-319-74310-3_27,Modelling e-Learner Comprehension Within a Conversational Intelligent Tutoring System.,2017,WCCE
https://dblp.org/rec/journals/aiedu/ZotovK23,https://doi.org/10.1007/S40593-022-00308-Z,Moving-Target Intelligent Tutoring System for Marksmanship Training.,2023,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/riga/LavendelisG10,https://doi.org/10.2478/V10143-010-0021-Y,Multi-Agent Based Intelligent Tutoring System Source Code Generation Using MASITS Tool.,2010,Sci. J. Riga Tech. Univ. Ser. Comput. Sci.
https://dblp.org/rec/journals/riga/LavendelisB11,https://doi.org/10.2478/V10143-011-0017-2,Multi-Agent and Service Oriented Architectures for Intelligent Tutoring System Development.,2011,Sci. J. Riga Tech. Univ. Ser. Comput. Sci.
https://dblp.org/rec/conf/edm/ClementROL15,,Multi-Armed Bandits for Intelligent Tutoring Systems.,2015,EDM
https://dblp.org/rec/conf/its/MikulowskiB20,https://doi.org/10.1007/978-3-030-49663-0_1,Multi-sensual Augmented Reality in Interactive Accessible Math Tutoring System for Flipped Classroom.,2020,ITS
https://dblp.org/rec/journals/aim/KoedingerBBMS13,https://doi.org/10.1609/AIMAG.V34I3.2484,New Potentials for Data-Driven Intelligent Tutoring System Development and Optimization.,2013,AI Mag.
https://dblp.org/rec/journals/sle/RusS16,https://doi.org/10.1186/S40561-016-0025-3,Non-intrusive assessment of learners' prior knowledge in dialogue-based intelligent tutoring systems.,2016,Smart Learn. Environ.
https://dblp.org/rec/journals/fiee/HelvertPSWBRAT16,https://doi.org/10.4108/EAI.27-6-2016.151525,"Observing, Coaching and Reflecting: Metalogue - A Multi-modal Tutoring System with Metacognitive Abilities.",2016,EAI Endorsed Trans. Future Intell. Educ. Environ.
https://dblp.org/rec/journals/ieee-rita/Cunha-PerezAMA18,https://doi.org/10.1109/RITA.2018.2831760,On Incorporating Affective Support to an Intelligent Tutoring System: an Empirical Study.,2018,Rev. Iberoam. de Tecnol. del Aprendiz.
https://dblp.org/rec/journals/tlt/LuiseAA23,https://doi.org/10.1109/TLT.2023.3245121,On Using Conversational Frameworks to Support Natural Language Interaction in Intelligent Tutoring Systems.,2023,IEEE Trans. Learn. Technol.
https://dblp.org/rec/journals/ijmms/CrockettLW17,https://doi.org/10.1016/J.IJHCS.2016.08.005,On predicting learning styles in conversational intelligent tutoring systems using fuzzy decision trees.,2017,Int. J. Hum. Comput. Stud.
https://dblp.org/rec/conf/hci/ChalfounF09,https://doi.org/10.1007/978-3-642-02583-9_5,Optimal Affective Conditions for Subconscious Learning in a 3D Intelligent Tutoring System.,2009,HCI (4)
https://dblp.org/rec/conf/slte/PietquinDG11,https://doi.org/10.21437/SLATE.2011-29,Optimization of a tutoring system from a fixed set of data.,2011,SLaTE
https://dblp.org/rec/conf/sigdial/LiuYC24,https://doi.org/10.18653/V1/2024.SIGDIAL-1.43,Optimizing Code-Switching in Conversational Tutoring Systems: A Pedagogical Framework and Evaluation.,2024,SIGDIAL
https://dblp.org/rec/journals/aiedu/FangLCCFGG22,https://doi.org/10.1007/S40593-021-00266-Y,Patterns of Adults with Low Literacy Skills Interacting with an Intelligent Tutoring System.,2022,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/aim/Johnson01,https://doi.org/10.1609/AIMAG.V22I4.1594,Pedagogical Agent Research at CARTE.,2001,AI Mag.
https://dblp.org/rec/journals/aim/JohnsonL18,https://doi.org/10.1609/AIMAG.V39I2.2793,Pedagogical Agents: Back to the Future.,2018,AI Mag.
https://dblp.org/rec/conf/chi/AlaimiLPOS20,https://doi.org/10.1145/3313831.3376776,Pedagogical Agents for Fostering Question-Asking Skills in Children.,2020,CHI
https://dblp.org/rec/conf/hci/NovickACRH19,https://doi.org/10.1007/978-3-030-21817-1_15,Pedagogical-Agent Learning Companions in a Virtual Reality Educational Experience.,2019,HCI (26)
https://dblp.org/rec/journals/ijflis/HadjiCJ12,https://doi.org/10.5391/IJFIS.2012.12.1.77,Pedagogically-Driven Courseware Content Generation for Intelligent Tutoring Systems.,2012,Int. J. Fuzzy Log. Intell. Syst.
https://dblp.org/rec/journals/ijkl/KennyP08,https://doi.org/10.1504/IJKL.2008.019738,"Personalised correction, feedback and guidance in an automated tutoring system for skills training.",2008,Int. J. Knowl. Learn.
https://dblp.org/rec/conf/emnlp/LiuYLC24,https://doi.org/10.18653/V1/2024.EMNLP-MAIN.37,Personality-aware Student Simulation for Conversational Intelligent Tutoring Systems.,2024,EMNLP
https://dblp.org/rec/journals/aiedu/WalkingtonB19,https://doi.org/10.1007/S40593-018-0168-1,Personalizing Algebra to Students' Individual Interests in an Intelligent Tutoring System: Moderators of Impact.,2019,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/rptel/ChenHHLC24,https://doi.org/10.58459/RPTEL.2025.20033,Pet-like learning companions: past research and future directions.,2024,Res. Pract. Technol. Enhanc. Learn.
https://dblp.org/rec/journals/eait/MazonCROS23,https://doi.org/10.1007/S10639-022-11129-X,Pilot study of an intervention based on an intelligent tutoring system (ITS) for instructing mathematical skills of students with ASD and/or ID.,2023,Educ. Inf. Technol.
https://dblp.org/rec/conf/icwl/LathamCME10,https://doi.org/10.1007/978-3-642-17407-0_14,Predicting Learning Styles in a Conversational Intelligent Tutoring System.,2010,ICWL
https://dblp.org/rec/conf/ldk/CrossleyKOLB19,https://doi.org/10.4230/OASICS.LDK.2019.25,Predicting Math Success in an Online Tutoring System Using Language Data and Click-Stream Variables: A Longitudinal Analysis.,2019,LDK
https://dblp.org/rec/conf/its/FengHK06,https://doi.org/10.1007/11774303_4,Predicting State Test Scores Better with Intelligent Tutoring Systems: Developing Metrics to Measure Assistance Required.,2006,Intelligent Tutoring Systems
https://dblp.org/rec/conf/aaai/PengCGT20,https://doi.org/10.1609/AAAI.V34I10.7220,Predicting Students' Attention Level with Interpretable Facial and Head Dynamic Features in an Online Tutoring System (Student Abstract).,2020,AAAI
https://dblp.org/rec/conf/icdl/AnnabiN23,https://doi.org/10.1109/ICDL55364.2023.10364416,Prerequisite Structure Discovery in Intelligent Tutoring Systems.,2023,ICDL
https://dblp.org/rec/conf/hci/WuttkeHROM16,https://doi.org/10.1007/978-3-319-39483-1_52,Proactive Functions of a Pedagogical Agent - Steps for Implementing a Social Catalyst Function.,2016,HCI (23)
https://dblp.org/rec/conf/iccS/NkambouL01,https://doi.org/10.1007/3-540-45718-6_41,Producing Non-verbal Output for an Embodied Agent in an Intelligent Tutoring System.,2001,International Conference on Computational Science (2)
https://dblp.org/rec/journals/corr/abs-2002-12552,https://doi.org/10.4204/EPTCS.313.2,"Providing Hints, Next Steps and Feedback in a Tutoring System for Structural Induction.",2020,ThEdu@CADE
https://dblp.org/rec/journals/iie/NygrenBLS19,https://doi.org/10.15388/INFEDU.2019.18,Quantitizing Affective Data as Project Evaluation on the Use of a Mathematics Mobile Game and Intelligent Tutoring System.,2019,Informatics Educ.
https://dblp.org/rec/conf/aaai/LuPCMC21,https://doi.org/10.1609/AAAI.V35I18.18020,RadarMath: An Intelligent Tutoring System for Math Education.,2021,AAAI
https://dblp.org/rec/journals/jbd/KongIATM25,https://doi.org/10.1186/S40537-025-01333-0,Real-time cognitive and emotional state tracking in intelligent tutoring systems for enhanced learning outcomes.,2025,J. Big Data
https://dblp.org/rec/journals/aiedu/KhachatryanRKGK14,https://doi.org/10.1007/S40593-014-0019-7,Reasoning Mind Genie 2: An Intelligent Tutoring System as a Vehicle for International Transfer of Instructional Methods in Mathematics.,2014,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/aim/RusDHG13,https://doi.org/10.1609/AIMAG.V34I3.2485,Recent Advances in Conversational Intelligent Tutoring Systems.,2013,AI Mag.
https://dblp.org/rec/conf/hci/SinatraOSM17,https://doi.org/10.1007/978-3-319-58625-0_16,Recommendations for Use of Adaptive Tutoring Systems in the Classroom and in Educational Research.,2017,HCI (15)
https://dblp.org/rec/journals/umcs/Bernacki16,https://doi.org/10.17951/AI.2016.16.1.1,Recommending learning material in Intelligent Tutoring Systems.,2016,Ann. UMCS Informatica
https://dblp.org/rec/conf/bea/CollingHM23,https://doi.org/10.18653/V1/2023.BEA-1.25,Reconciling Adaptivity and Task Orientation in the Student Dashboard of an Intelligent Language Tutoring System.,2023,BEA@ACL
https://dblp.org/rec/journals/tplp/BrownDHCM21,https://doi.org/10.1017/S1471068421000326,Refactoring the Whitby Intelligent Tutoring System for Clean Architecture.,2021,Theory Pract. Log. Program.
https://dblp.org/rec/conf/aied/TywoniwCOK020,https://doi.org/10.1007/978-3-030-52240-7_60,Relationships Between Math Performance and Human Judgments of Motivational Constructs in an Online Math Tutoring System.,2020,AIED (2)
https://dblp.org/rec/journals/aiedu/KimB16,https://doi.org/10.1007/S40593-015-0055-Y,"Research-Based Design of Pedagogical Agent Roles: a Review, Progress, and Recommendations.",2016,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/conf/icmi/KoryJB13,https://doi.org/10.1145/2522848.2531750,Robotic learning companions for early language development.,2013,ICMI
https://dblp.org/rec/conf/aied/SchmuckerXAM24,https://doi.org/10.1007/978-3-031-64302-6_6,Ruffle &Riley: Insights from Designing and Evaluating a Large Language Model-Based Conversational Tutoring System.,2024,AIED (1)
https://dblp.org/rec/conf/icwl/VesinIMB11,https://doi.org/10.1007/978-3-642-25813-8_17,Rule-Based Reasoning for Building Learner Model in Programming Tutoring System.,2011,ICWL
https://dblp.org/rec/conf/edm/LevonianH24,,Safe Generative Chats in a WhatsApp Intelligent Tutoring System.,2024,HEXED/L3MNGET@EDM
https://dblp.org/rec/conf/acl-tea/RegaladoBCPC15,https://doi.org/10.18653/V1/W15-4413,Salinlahi III: An Intelligent Tutoring System for Filipino Heritage Language Learners.,2015,NLP-TEA@ACL/IJCNLP
https://dblp.org/rec/conf/ieeecai/LiuYLC24,https://doi.org/10.1109/CAI59869.2024.00223,Scaffolding Language Learning via Multi-modal Tutoring Systems with Pedagogical Instructions.,2024,CAI
https://dblp.org/rec/journals/tlt/AlevenMS09,https://doi.org/10.1109/TLT.2009.22,Scaling Up Programming by Demonstration for Intelligent Tutoring Systems Development: An Open-Access Web Site for Middle School Mathematics Learning.,2009,IEEE Trans. Learn. Technol.
https://dblp.org/rec/journals/aepia/AbdouneLDM24,https://doi.org/10.4114/INTARTIF.VOL28ISS75PP46-62,Semantic Alignment in Disciplinary Tutoring System: Leveraging Sentence Transformer Technology.,2024,Inteligencia Artif.
https://dblp.org/rec/journals/nca/LiSWCZ23,https://doi.org/10.1007/S00521-023-08989-W,Sim-GAIL: A generative adversarial imitation learning approach of student modelling for intelligent tutoring systems.,2023,Neural Comput. Appl.
https://dblp.org/rec/journals/i-jep/SolimanG13,https://doi.org/10.3991/IJEP.V3I2.2456,Simulating Interactive Learning Scenarios with Intelligent Pedagogical Agents in a Virtual World through BDI-Based Agents.,2013,Int. J. Eng. Pedagog.
https://dblp.org/rec/conf/hci/LongFHH18,https://doi.org/10.1007/978-3-319-92285-0_10,Sketching as a Modality in Intelligent Tutoring Systems.,2018,HCI (30)
https://dblp.org/rec/journals/ijet/BibiMBSS20,https://doi.org/10.3991/IJET.V15I16.14477,Smart Learning Companion (SLAC).,2020,Int. J. Emerg. Technol. Learn.
https://dblp.org/rec/conf/csee/FanNDR25,https://doi.org/10.1109/CSEET66350.2025.00015,Software Engineering Educational Experience in Building an Intelligent Tutoring System.,2025,CSEE&T
https://dblp.org/rec/conf/sbsi/PereiraQGP25,https://doi.org/10.5753/SBSI.2025.246479,Strategies of Intelligent Tutoring Systems to Engage Students in Online Learning Before LLM Approaches.,2025,SBSI
https://dblp.org/rec/conf/eacl/WangSZW23,https://doi.org/10.18653/V1/2023.FINDINGS-EACL.170,Strategize Before Teaching: A Conversational Tutoring System with Pedagogy Self-Distillation.,2023,EACL (Findings)
https://dblp.org/rec/conf/icalt/ReddyS14,https://doi.org/10.1109/ICALT.2014.132,Student Model for an Intelligent Language Tutoring System.,2014,ICALT
https://dblp.org/rec/conf/aied/LiGDM18,https://doi.org/10.1007/978-3-319-93843-1_20,Students' Academic Language Use When Constructing Scientific Explanations in an Intelligent Tutoring System.,2018,AIED (1)
https://dblp.org/rec/conf/ifip12/QiMW08,https://doi.org/10.1007/978-0-387-87685-6_19,Study of Personalized Network Tutoring System Based on Emotional-cognitive Interaction.,2009,IIP
https://dblp.org/rec/journals/aiedu/Baker16a,https://doi.org/10.1007/S40593-016-0105-0,"Stupid Tutoring Systems, Intelligent Humans.",2016,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/frvir/RehrenJSO24,https://doi.org/10.3389/FRVIR.2024.1412039,Task-related errors as a catalyst for empathy towards embodied pedagogical agents.,2024,Frontiers Virtual Real.
https://dblp.org/rec/conf/chi/JinYPLWK25,https://doi.org/10.1145/3706598.3714054,TeachTune: Reviewing Pedagogical Agents Against Diverse Student Profiles with Simulated Students.,2025,CHI
https://dblp.org/rec/conf/mlearn/KraussMAZSA17,https://doi.org/10.1145/3136907.3136937,Teaching Advanced Web Technologies with a Mobile Learning Companion Application.,2017,mLearn
https://dblp.org/rec/journals/jcal/SerranoVF18,https://doi.org/10.1111/JCAL.12256,Teaching self-regulation strategies via an intelligent tutoring system (TuinLECweb): Effects for low-skilled comprehenders.,2018,J. Comput. Assist. Learn.
https://dblp.org/rec/journals/aiedu/MatsudaCK15,https://doi.org/10.1007/S40593-014-0020-1,Teaching the Teacher: Tutoring SimStudent Leads to More Effective Cognitive Tutor Authoring.,2015,Int. J. Artif. Intell. Educ.
https://dblp.org/rec/journals/tlt/RazzaqPAVFHK09,https://doi.org/10.1109/TLT.2009.23,The ASSISTment Builder: Supporting the Life Cycle of Tutoring System Content Creation.,2009,IEEE Trans. Learn. Technol.
https://dblp.org/rec/journals/rigaacs/Bicans15,https://doi.org/10.1515/ACSS-2015-0016,The Acquisition of Context Data of Study Process and their Application in Classroom and Intelligent Tutoring Systems.,2015,Appl. Comput. Syst.
https://dblp.org/rec/conf/slte/CallawayDFMMM07,https://doi.org/10.21437/SLATE.2007-17,The Beetle and BeeDiff tutoring systems.,2007,SLaTE
https://dblp.org/rec/conf/hci/SunW19,https://doi.org/10.1007/978-3-030-23563-5_15,The Design of an Intelligent LEGO Tutoring System for Improving Social Communication Skills Among Children with Autism Spectrum Disorder.,2019,HCI (8)
https://dblp.org/rec/conf/slte/CylwikWD09,https://doi.org/10.21437/SLATE.2009-18,The EURONOUNCE corpus of non-native Polish for ASR-based pronunciation tutoring system.,2009,SLaTE
https://dblp.org/rec/conf/hci/ChengZLAB20,https://doi.org/10.1007/978-3-030-49062-1_11,The Effects of Body Gestures and Gender on Viewer's Perception of Animated Pedagogical Agent's Emotions.,2020,HCI (2)
