paper,doi,title,year,venue
https://dblp.org/rec/conf/its/Uglev23,https://doi.org/10.1007/978-3-031-32883-1_34,Explanatory Didactic Dialogue in the Intelligent Tutoring Systems Based on the Cross-Cutting Approach.,2023,ITS
https://dblp.org/rec/conf/its/MetzlerM98,https://doi.org/10.1007/3-540-68716-5_19,Explanatory Mechanisms for Intelligent Tutoring Systems.,1998,Intelligent Tutoring Systems
https://dblp.org/rec/conf/ectel/AzevedoMJ18,https://doi.org/10.1007/978-3-319-98572-5_18,Exploring Gamification to Prevent Gaming the System and Help Refusal in Tutoring Systems.,2018,EC-TEL
https://dblp.org/rec/conf/its/EricksonAW18,,Exploring Gritty Students' Behavior in an Intelligent Tutoring System.,2019,ITS Workshops
https://dblp.org/rec/conf/ant/TaoZZWZX22,https://doi.org/10.1016/J.PROCS.2022.03.014,Exploring Persona Characteristics in Learning: A Review Study of Pedagogical Agents.,2022,ANT/EDI40
https://dblp.org/rec/journals/uais/HuangCR22,https://doi.org/10.1007/S10209-021-00835-X,Exploring acceptance of intelligent tutoring system with pedagogical agent among high school students.,2022,Univers. Access Inf. Soc.
https://dblp.org/rec/conf/acmidc/DuB22,https://doi.org/10.1145/3501712.3535289,Exploring changes in special education teachers' attitudes and design belief towards pedagogical agents in co-designing with children.,2022,IDC
https://dblp.org/rec/conf/aied/SilvaSCRMSSDMBI24,https://doi.org/10.1007/978-3-031-64312-5_11,"Exploring the Impact of Gender Stereotypes on Motivation, Flow State, and Learning Performance in a Gamified Tutoring System.",2024,AIED Companion (2)
https://dblp.org/rec/journals/hcis/LiewZS17,https://doi.org/10.1186/S13673-017-0089-2,"Exploring the affective, motivational and cognitive effects of pedagogical agent enthusiasm in a multimedia learning environment.",2017,Hum. centric Comput. Inf. Sci.
https://dblp.org/rec/conf/kes/GlavinicRZ08,https://doi.org/10.1007/978-3-540-85563-7_35,Extending Intelligent Tutoring Systems to Mobile Devices.,2008,KES (1)
https://dblp.org/rec/conf/collabtech/IbarraAR24,https://doi.org/10.1007/978-3-031-67998-8_6,Extending an Intelligent Tutoring System for Oral Communication with Peer Assessment Capabilities: An Evaluation Study.,2024,CollabTech
https://dblp.org/rec/journals/ijet/HibbiAK20,https://doi.org/10.3991/IJET.V15I04.11781,Extract Tacit Knowledge in the Learner Model of the Smart Tutoring System.,2020,Int. J. Emerg. Technol. Learn.
https://dblp.org/rec/conf/micai/RiosSAGPS00,https://doi.org/10.1007/10720076_11,Facial Expression Recognition and Modeling for Virtual Intelligent Tutoring Systems.,2000,MICAI
https://dblp.org/rec/conf/its/SethiRS19,https://doi.org/10.1007/978-3-030-22244-4_13,Fact Checking Misinformation Using Recommendations from Emotional Pedagogical Agents.,2019,ITS
https://dblp.org/rec/journals/ijst/LinkKGG01,https://doi.org/10.1023/A%3A1017383528041,Factors that Influence the Perception of Feedback Delivered by a Pedagogical Agent.,2001,Int. J. Speech Technol.
https://dblp.org/rec/conf/ectel/JanningSS14,https://doi.org/10.1007/978-3-319-11200-8_14,Feature Analysis for Affect Recognition Supporting Task Sequencing in Adaptive Intelligent Tutoring Systems.,2014,EC-TEL
https://dblp.org/rec/conf/delfi/GrossMHP12,,Feedback Provision Strategies in Intelligent Tutoring Systems Based on Clustered Solution Spaces.,2012,DeLFI
https://dblp.org/rec/conf/aied/RoscoeSM13,https://doi.org/10.1007/978-3-642-39112-5_27,Feedback and Revising in an Intelligent Tutoring System for Writing Strategies.,2013,AIED
https://dblp.org/rec/conf/ecai/KulshreshthaSBR22,https://doi.org/10.3233/FAIA220062,Few-Shot Question Generation for Personalized Feedback in Intelligent Tutoring Systems.,2022,PAIS@ECAI
https://dblp.org/rec/conf/csedu/ZagorskisLK20,https://doi.org/10.5220/0009413203200326,First Insights into Hybrid AI-Fuzzy Tutoring System for Boredom Identification.,2020,CSEDU (2)
https://dblp.org/rec/conf/aied/MilikMG07,,Fitting Spatial Ability into Intelligent Tutoring Systems Development.,2007,AIED
https://dblp.org/rec/conf/its/RamachandranRF04,https://doi.org/10.1007/978-3-540-30139-4_96,FlexiTrainer: A Visual Authoring Framework for Case-Based Intelligent Tutoring Systems.,2004,Intelligent Tutoring Systems
https://dblp.org/rec/journals/ijista/AlexanderSH08,https://doi.org/10.1504/IJISTA.2008.017278,Foundation of an affective tutoring system: learning how human tutors adapt to student emotion.,2008,Int. J. Intell. Syst. Technol. Appl.
https://dblp.org/rec/conf/calisce/NeiraB96,https://doi.org/10.1007/BFB0022598,Foundations of an Adaptative Tutoring System Based on Systemic Networks.,1996,CALISCE
https://dblp.org/rec/conf/aied/SjodenG15,https://doi.org/10.1007/978-3-319-19773-9_46,From Learning Companions to Testing Companions - Experience with a Teachable Agent Motivates Students' Performance on Summative Tests.,2015,AIED
https://dblp.org/rec/conf/um/BaghaeiM07,https://doi.org/10.1007/978-3-540-73078-1_25,From Modelling Domain Knowledge to Metacognitive Skills: Extending a Constraint-Based Tutoring System to Support Collaboration.,2007,User Modeling
https://dblp.org/rec/conf/sbia/CostaPF98,https://doi.org/10.1007/10692710_7,From a Tridimensional View of Domain Knowledge to Multi-agent Tutoring System.,1998,SBIA
https://dblp.org/rec/conf/iwec/Gomez-MartinGG04,https://doi.org/10.1007/978-3-540-28643-1_14,Game-Driven Intelligent Tutoring Systems.,2004,ICEC
https://dblp.org/rec/journals/puc/JoYYC23,https://doi.org/10.1007/S00779-021-01523-6,Game-based assessment tool using convergence of gamification and motivation theory in intelligent tutoring system.,2023,Pers. Ubiquitous Comput.
https://dblp.org/rec/conf/intetain/TerracinaMBFL16,https://doi.org/10.1007/978-3-319-49616-0_4,Game@School. Teaching Through Gaming and Mobile-Based Tutoring Systems.,2017,INTETAIN
https://dblp.org/rec/conf/um/GreenWCBC11,https://doi.org/10.1007/978-3-642-22362-4_30,Gender Differences and the Value of Choice in Intelligent Tutoring Systems.,2011,UMAP
https://dblp.org/rec/conf/its/El-SheikhS02,https://doi.org/10.1007/3-540-47987-2_24,Generating Intelligent Tutoring Systems from Reusable Components and Knowledge-Based Systems.,2002,Intelligent Tutoring Systems
https://dblp.org/rec/conf/aied/BustosCCSS11,https://doi.org/10.1007/978-3-642-21869-9_58,Gesture-Based Affect Modeling for Intelligent Tutoring Systems.,2011,AIED
https://dblp.org/rec/conf/hci/CloudeWWA21,https://doi.org/10.1007/978-3-030-77889-7_15,Goals Matter: Changes in Metacognitive Judgments and Their Relation to Motivation and Learning with an Intelligent Tutoring System.,2021,HCI (23)
https://dblp.org/rec/conf/ah/LinillosGPK08,https://doi.org/10.1007/978-3-540-70987-9_46,Guaranteeing the Correctness of an Adaptive Tutoring System.,2008,AH
https://dblp.org/rec/conf/its/Self98,https://doi.org/10.1007/3-540-68716-5_3,Hanging by Two Threads: The Evolution of Intelligent Tutoring Systems Research.,1998,Intelligent Tutoring Systems
https://dblp.org/rec/conf/kes/MorchN04,https://doi.org/10.1007/978-3-540-30132-5_23,"Helping Users Customize Their Pedagogical Agents: Issues, Approaches and Examples.",2004,KES
https://dblp.org/rec/conf/paams/GalafassiGVG19a,https://doi.org/10.1007/978-3-030-24209-1_24,Heráclito: Intelligent Tutoring System for Logic.,2019,PAAMS
https://dblp.org/rec/conf/its/TchetagniN02,https://doi.org/10.1007/3-540-47987-2_71,Hierarchical Representation and Evaluation of the Student in an Intelligent Tutoring System.,2002,Intelligent Tutoring Systems
https://dblp.org/rec/conf/hci/YuHCY24,https://doi.org/10.1007/978-3-031-76812-5_17,HoloCook: A Real-Time Remote Mixed Reality Cooking Tutoring System.,2025,HCI (66)
https://dblp.org/rec/conf/its/DuboisNH06,https://doi.org/10.1007/11774303_16,"How ""Consciousness"" Allows a Cognitive Tutoring Agent Make Good Diagnosis During Astronauts' Training.",2006,Intelligent Tutoring Systems
https://dblp.org/rec/conf/its/TaubAM18,https://doi.org/10.1007/978-3-319-91464-0_22,How Do Different Levels of AU4 Impact Metacognitive Monitoring During Learning with Intelligent Tutoring Systems?,2018,ITS
https://dblp.org/rec/conf/aied/HollanderSG22,https://doi.org/10.1007/978-3-031-11647-6_106,How Item and Learner Characteristics Matter in Intelligent Tutoring Systems Data.,2022,AIED (2)
https://dblp.org/rec/conf/aied/LeleiM19,https://doi.org/10.1007/978-3-030-23204-7_16,How Many Times Should a Pedagogical Agent Simulation Model Be Run?,2019,AIED (1)
https://dblp.org/rec/journals/chb/SarrafzadehADFB08,https://doi.org/10.1016/J.CHB.2007.07.008,"""How do you know that I don't understand?"" A look at the future of intelligent tutoring systems.",2008,Comput. Hum. Behav.
https://dblp.org/rec/conf/its/PavlikT10,https://doi.org/10.1007/978-3-642-13437-1_11,How to Build Bridges between Intelligent Tutoring System Subfields of Research.,2010,Intelligent Tutoring Systems (2)
https://dblp.org/rec/conf/hci/EcklerVMK25,https://doi.org/10.1007/978-3-031-92970-0_14,Human-in-the-Loop Integration of Causal Reasoning into Intelligent Tutoring Systems.,2025,HCI (48)
https://dblp.org/rec/conf/csedu/SchattenS16a,https://doi.org/10.1007/978-3-319-63184-4_4,Hybrid Matrix Factorization Update for Progress Modeling in Intelligent Tutoring Systems.,2017,CSEDU (Selected Papers)
https://dblp.org/rec/conf/csedu/CentolaO16,https://doi.org/10.5220/0005756602380245,ITSEGO: An Ontology for Game-based Intelligent Tutoring Systems.,2016,CSEDU (1)
https://dblp.org/rec/conf/aied/Padron-RiveraR15,https://doi.org/10.1007/978-3-319-19773-9_109,Identifying Affective Trajectories in Relation to Learning Gains During the Interaction with a Tutoring System.,2015,AIED
https://dblp.org/rec/conf/mis4tel/LopezBL14,https://doi.org/10.1007/978-3-319-07698-0_10,Identifying Weak Sentences in Student Drafts: A Tutoring System.,2014,MIS4TEL
https://dblp.org/rec/conf/aied/BouchetHA13,https://doi.org/10.1007/978-3-642-39112-5_120,Impact of Different Pedagogical Agents' Adaptive Self-regulated Prompting Strategies on Learning with MetaTutor.,2013,AIED
https://dblp.org/rec/conf/iva/LalleMTGCA16,https://doi.org/10.1007/978-3-319-47665-0_24,Impact of Individual Differences on Affective Reactions to Pedagogical Agents Scaffolding.,2016,IVA
https://dblp.org/rec/conf/aied/Khazanchi21,https://doi.org/10.1007/978-3-030-78270-2_83,Impact of Intelligent Tutoring System (ITS) on Mathematics Achievement Using ALEKS.,2021,AIED (2)
https://dblp.org/rec/conf/aied/LiG17,https://doi.org/10.1007/978-3-319-61425-0_16,Impact of Pedagogical Agents' Conversational Formality on Learning and Engagement.,2017,AIED
https://dblp.org/rec/conf/its/AfzalSSS18,https://doi.org/10.1007/978-3-319-91464-0_26,Impact of Tutor Errors on Student Engagement in a Dialog Based Intelligent Tutoring System.,2018,ITS
https://dblp.org/rec/conf/its/FengRHFM14,https://doi.org/10.1007/978-3-319-07221-0_71,Implementation of an Intelligent Tutoring System for Online Homework Support in an Efficacy Trial.,2014,Intelligent Tutoring Systems
https://dblp.org/rec/conf/its/LulisEM04,https://doi.org/10.1007/978-3-540-30139-4_71,Implementing Analogies in an Electronic Tutoring System.,2004,Intelligent Tutoring Systems
https://dblp.org/rec/conf/ieaaie/FaghihiFN11,https://doi.org/10.1007/978-3-642-21827-9_4,Implementing an Efficient Causal Learning Mechanism in a Cognitive Tutoring Agent.,2011,IEA/AIE (2)
https://dblp.org/rec/journals/jitech/AngelidesT95,https://doi.org/10.1057/JIT.1995.7,Implementing multiple tutoring strategies in an intelligent tutoring system for music learning.,1995,J. Inf. Technol.
https://dblp.org/rec/conf/its/JraidiCF12,https://doi.org/10.1007/978-3-642-30950-2_1,Implicit Strategies for Intelligent Tutoring Systems.,2012,ITS
https://dblp.org/rec/conf/ectel/JanningSS15,https://doi.org/10.1007/978-3-319-24258-3_13,Improving Automatic Affect Recognition on Low-Level Speech Features in Intelligent Tutoring Systems.,2015,EC-TEL
https://dblp.org/rec/conf/its/FergusonAMWB06,https://doi.org/10.1007/11774303_45,Improving Intelligent Tutoring Systems: Using Expectation Maximization to Learn Student Skill Levels.,2006,Intelligent Tutoring Systems
https://dblp.org/rec/conf/its/CostaAP04,https://doi.org/10.1007/978-3-540-30139-4_82,Improving Reuse and Flexibility in Multiagent Intelligent Tutoring System Development Based on the COMPOR Platform.,2004,Intelligent Tutoring Systems
https://dblp.org/rec/conf/csedu/YunFP17,https://doi.org/10.5220/0006375405310536,Improving a Mobile Learning Companion for Self-regulated Learning using Sensors.,2017,CSEDU (1)
https://dblp.org/rec/conf/its/HausmannRTMC10,https://doi.org/10.1007/978-3-642-13437-1_103,Incorporating Interactive Examples into the Cognitive Tutor.,2010,Intelligent Tutoring Systems (2)
https://dblp.org/rec/conf/aegs/WissnerBLMLLHBRBA11,https://doi.org/10.1007/978-3-642-32326-3_10,Increasing Learners' Motivation through Pedagogical Agents: The Cast of Virtual Characters in the DynaLearn ILE.,2012,AEGS
https://dblp.org/rec/conf/kes/VirvouM03,https://doi.org/10.1007/978-3-540-45224-9_119,Individualizing a Cognitive Model of Students' Memory in Intelligent Tutoring Systems.,2003,KES
https://dblp.org/rec/conf/its/ChaffarF04,https://doi.org/10.1007/978-3-540-30139-4_5,Inducing Optimal Emotional State for Learning in Intelligent Tutoring Systems.,2004,Intelligent Tutoring Systems
https://dblp.org/rec/conf/iticse/CooperNS12,https://doi.org/10.1145/2325296.2325332,Initial results of using an intelligent tutoring system with Alice.,2012,ITiCSE
https://dblp.org/rec/conf/mie/FreyHVSTBL24,https://doi.org/10.3233/SHTI240708,Integrating FHIR and UMLS in an Intelligent Tutoring System.,2024,MIE
https://dblp.org/rec/conf/its/BalyanALOBKM22,https://doi.org/10.1007/978-3-031-09680-8_34,Integrating Speech Technology into the iSTART-Early Intelligent Tutoring System.,2022,ITS
https://dblp.org/rec/conf/its/HarsleyEGFA16,https://doi.org/10.1007/978-3-319-39583-8_22,Integrating Support for Collaboration in a Computer Science Intelligent Tutoring System.,2016,ITS
https://dblp.org/rec/journals/uais/JimenezJCR18,https://doi.org/10.1007/S10209-017-0524-1,Integrating affective learning into intelligent tutoring systems.,2018,Univers. Access Inf. Soc.
https://dblp.org/rec/conf/icitl/Ventura23,https://doi.org/10.1007/978-3-031-40113-8_1,Intelligent (Musical) Tutoring System: The Strategic Sense for Deep Learning?,2023,ICITL
https://dblp.org/rec/conf/aied/LaneNABS11,https://doi.org/10.1007/978-3-642-21869-9_22,Intelligent Tutoring Goes to the Museum in the Big City: A Pedagogical Agent for Informal Science Education.,2011,AIED
https://dblp.org/rec/conf/csedu/FranciscoS22a,https://doi.org/10.5220/0011084400003182,Intelligent Tutoring System for Computer Science Education and the Use of Artificial Intelligence: A Literature Review.,2022,CSEDU (1)
https://dblp.org/rec/conf/aied/JohnsonLKG19,https://doi.org/10.1007/978-3-030-23207-8_23,Intelligent Tutoring System for Negotiation Skills Training.,2019,AIED (2)
https://dblp.org/rec/conf/its/YibinJ92,https://doi.org/10.1007/3-540-55606-0_18,Intelligent Tutoring System for Symbolic Calculation.,1992,Intelligent Tutoring Systems
https://dblp.org/rec/conf/africom/ZongoO22,https://doi.org/10.1007/978-3-031-34896-9_21,Intelligent Tutoring System to Learn the Transcription of Polysemous Words in Mooré.,2023,AFRICOMM
https://dblp.org/rec/conf/kes/LeeCC05,https://doi.org/10.1007/11553939_101,Intelligent Tutoring System with 300-Certification Program Based on WIPI.,2005,KES (3)
https://dblp.org/rec/conf/paams/BailonCM15,https://doi.org/10.1007/978-3-319-19629-9_24,"Intelligent Tutoring System, Based on Video E-learning, for Teaching Artificial Intelligence.",2015,PAAMS (Special Sessions)
https://dblp.org/rec/conf/icdim/NouhKN06,https://doi.org/10.1109/ICDIM.2007.369362,Intelligent Tutoring System-Bayesian Student Model.,2006,ICDIM
https://dblp.org/rec/conf/sbia/ViccariG96,https://doi.org/10.1007/3-540-61859-7_28,Intelligent Tutoring Systems: Functional Approach x Agents Approach (Abstract).,1996,SBIA
https://dblp.org/rec/conf/ai/Lach13,https://doi.org/10.1007/978-3-642-38457-8_37,Intelligent Tutoring Systems Measuring Student's Effort During Assessment.,2013,Canadian AI
https://dblp.org/rec/conf/sbia/MoussalleVC96,https://doi.org/10.1007/3-540-61859-7_23,Intelligent Tutoring Systems Modelled Through the Mental States.,1996,SBIA
https://dblp.org/rec/conf/hicss/ModenTLL21,,Intelligent Tutoring Systems: Why Teachers Abandoned a Technology Aimed at Automating Teaching Processes.,2021,HICSS
https://dblp.org/rec/conf/aied/OlsenBAR13,https://doi.org/10.1007/978-3-642-39112-5_141,Intelligent Tutoring Systems for Collaborative Learning: Enhancements to Authoring Tools.,2013,AIED
https://dblp.org/rec/conf/its/NeaguRTDR20,https://doi.org/10.1007/978-3-030-49663-0_40,Intelligent Tutoring Systems for Psychomotor Training - A Systematic Literature Review.,2020,ITS
https://dblp.org/rec/conf/mis4tel/Lopez-GoyezGV24,https://doi.org/10.1007/978-3-031-73538-7_24,Intelligent Tutoring Systems in Smart Learning Environments for Higher Education: A Systematic Literature Review.,2024,MIS4TEL
https://dblp.org/rec/conf/its/EagleB10,https://doi.org/10.1007/978-3-642-13437-1_23,"Intelligent Tutoring Systems, Educational Data Mining, and the Design and Evaluation of Video Games.",2010,Intelligent Tutoring Systems (2)
https://dblp.org/rec/journals/ijet/Rasheed-Karim21,https://doi.org/10.3991/IJET.V16I03.19317,"Intelligent Tutoring Systems, Learning and Cognitive Styles of Dyslexic Students.",2021,Int. J. Emerg. Technol. Learn.
https://dblp.org/rec/journals/jois/BradacK17,https://doi.org/10.1515/JISYS-2015-0144,Intelligent Tutoring Systems.,2017,J. Intell. Syst.
https://dblp.org/rec/conf/its/AhnTSSOPKKDH18,https://doi.org/10.1007/978-3-319-91464-0_28,Intelligent Virtual Reality Tutoring System Supporting Open Educational Resource Access.,2018,ITS
https://dblp.org/rec/journals/nca/Karaci19,https://doi.org/10.1007/S00521-017-3311-2,Intelligent tutoring system model based on fuzzy logic and constraint-based student model.,2019,Neural Comput. Appl.
https://dblp.org/rec/journals/nca/CarvalhoMFPL20,https://doi.org/10.1007/S00521-020-04767-0,Intelligent tutoring system using expert knowledge and Kohonen maps with automated training.,2020,Neural Comput. Appl.
https://dblp.org/rec/journals/air/Nwana90,https://doi.org/10.1007/BF00168958,Intelligent tutoring systems: an overview.,1990,Artif. Intell. Rev.
https://dblp.org/rec/journals/air/Yazdani86,https://doi.org/10.1007/BF01988527,Intelligent tutoring systems survey.,1986,Artif. Intell. Rev.
https://dblp.org/rec/conf/gmds/FreyHVSGTBML24,https://doi.org/10.3233/SHTI240851,InterAgent on FHIR - Lessons Learned from Implementing an Intelligent Tutoring System with the Help of HL7 FHIR.,2024,GMDS
https://dblp.org/rec/conf/calisce/DikarevaD96,https://doi.org/10.1007/BFB0022639,Interactive Knowledge Base for Designing New Technology Base Tutoring Systems.,1996,CALISCE
https://dblp.org/rec/conf/its/BrownLSA08,https://doi.org/10.1007/978-3-540-69132-7_80,Interface Challenges for Mobile Tutoring Systems.,2008,Intelligent Tutoring Systems
https://dblp.org/rec/journals/tlt/RamosFR09,https://doi.org/10.1109/TLT.2009.26,Introduction to the Special Issue on Real World Applications of Intelligent Tutoring Systems.,2009,IEEE Trans. Learn. Technol.
https://dblp.org/rec/conf/ectel/SuBSN25,https://doi.org/10.1007/978-3-032-03873-9_32,Investigating the Effects of Motivational Pedagogical Agents on Student Learning and Choice Making in an Adaptive Learning System.,2026,EC-TEL (2)
https://dblp.org/rec/conf/its/CloudeTA18,https://doi.org/10.1007/978-3-319-91464-0_5,Investigating the Role of Goal Orientation: Metacognitive and Cognitive Strategy Use and Learning with Intelligent Tutoring Systems.,2018,ITS
https://dblp.org/rec/conf/aied/BorchersNCKA25,https://doi.org/10.1007/978-3-031-98465-5_14,Involving Parents in Tutoring Systems to Increase Content Confidence: A Design Probe Study.,2025,AIED (6)
https://dblp.org/rec/conf/icwl/AprinMCH21,https://doi.org/10.1007/978-3-030-90785-3_5,Is This Fake or Credible? A Virtual Learning Companion Supporting the Judgment of Young Learners Facing Social Media Content.,2021,ICWL
https://dblp.org/rec/conf/aied/AlbaceteJK15,https://doi.org/10.1007/978-3-319-19773-9_1,Is a Dialogue-Based Tutoring System that Emulates Helpful Co-constructed Relations During Human Tutoring Effective?,2015,AIED
https://dblp.org/rec/conf/apweb/ZhugeL04,https://doi.org/10.1007/978-3-540-24655-8_51,KGTutor: A Knowledge Grid Based Intelligent Tutoring System.,2004,APWeb
https://dblp.org/rec/conf/micai/RiccucciCC07,https://doi.org/10.1007/978-3-540-76631-5_114,Knowledge Acquisition in Intelligent Tutoring System: A Data Mining Approach.,2007,MICAI
https://dblp.org/rec/conf/iccal/NingC89,https://doi.org/10.1007/3-540-51142-3_76,Knowledge Based Intelligent Tutoring System.,1989,ICCAL
https://dblp.org/rec/conf/its/KarlovcecCP12,https://doi.org/10.1007/978-3-642-30950-2_25,Knowledge Component Suggestion for Untagged Content in an Intelligent Tutoring System.,2012,ITS
https://dblp.org/rec/conf/its/KardianH06,https://doi.org/10.1007/11774303_84,Knowledge Engineering for Intelligent Tutoring Systems: Assessing Semi-automatic Skill Encoding Methods.,2006,Intelligent Tutoring Systems
https://dblp.org/rec/conf/wi/Mandl87,https://doi.org/10.1007/978-3-642-88719-2_15,Knowledge Psychology as a Basis of Intelligent Tutoring Systems.,1987,Wissensbasierte Systeme
https://dblp.org/rec/conf/its/HatzilygeroudisP04,https://doi.org/10.1007/978-3-540-30139-4_9,Knowledge Representation Requirements for Intelligent Tutoring Systems.,2004,Intelligent Tutoring Systems
https://dblp.org/rec/conf/its/KhuwajaERM92,https://doi.org/10.1007/3-540-55606-0_28,Knowledge Representation for an Intelligent Tutoring System Based on a Multilevel Causal Model.,1992,Intelligent Tutoring Systems
https://dblp.org/rec/conf/aisi/Ramirez-Noriega16,https://doi.org/10.1007/978-3-319-48308-5_2,Knowledge Representation in Intelligent Tutoring System.,2017,AISI
https://dblp.org/rec/conf/csedu/GrubisicSZSTBVV17,https://doi.org/10.5220/0006366905130518,Knowledge Tracking Variables in Intelligent Tutoring Systems.,2017,CSEDU (1)
https://dblp.org/rec/conf/wsks/CondeILGIER09,https://doi.org/10.1007/978-3-642-04754-1_20,LAGUNTXO: A Rule-Based Intelligent Tutoring System Oriented to People with Intellectual Disabilities.,2009,WSKS (1)
https://dblp.org/rec/conf/aied/DevasaniABG11,https://doi.org/10.1007/978-3-642-21869-9_9,Lattice-Based Approach to Building Templates for Natural Language Understanding in Intelligent Tutoring Systems.,2011,AIED
https://dblp.org/rec/conf/its/Wang96,https://doi.org/10.1007/3-540-61327-7_104,LearnMedia: A Co-operative Intelligent Tutoring System for Learning Multimedia.,1996,Intelligent Tutoring Systems
https://dblp.org/rec/conf/hci/PaiKSWHYL21,https://doi.org/10.1007/978-3-030-77857-6_27,Learner Characteristics in a Chinese Mathematical Intelligent Tutoring System.,2021,HCI (31)
https://dblp.org/rec/conf/csedu/ChristopoulosCS19,https://doi.org/10.5220/0007758604880495,Learner Experience in Hybrid Virtual Worlds: Interacting with Pedagogical Agents.,2019,CSEDU (2)
https://dblp.org/rec/conf/hci/KoikeFTHH21,https://doi.org/10.1007/978-3-030-78361-7_6,Learner Model for Adaptive Scaffolding in Intelligent Tutoring Systems for Organizing Programming Knowledge.,2021,HCI (5)
https://dblp.org/rec/conf/aied/BeukmanC23,https://doi.org/10.1007/978-3-031-36336-8_91,Learner Perception of Pedagogical Agents.,2023,AIED (Posters/Late Breaking Results/...)
https://dblp.org/rec/conf/aied/Maestro-PrietoS15,https://doi.org/10.1007/978-3-319-19773-9_96,"Learner-Adaptive Pedagogical Model in SIAL, an Open-Ended Intelligent Tutoring System for First Order Logic.",2015,AIED
https://dblp.org/rec/conf/ant/XuZWP18,https://doi.org/10.1016/J.PROCS.2018.04.056,Learning Emotions EEG-based Recognition and Brain Activity: A Survey Study on BCI for Intelligent Tutoring System.,2018,ANT/SEIT
https://dblp.org/rec/journals/ki/GrossMHP15,https://doi.org/10.1007/S13218-015-0367-Y,"Learning Feedback in Intelligent Tutoring Systems - Report of the FIT Project, Conducted from December 2011 to March 2015.",2015,Künstliche Intell.
https://dblp.org/rec/journals/tlt/VanLehnWGS17,https://doi.org/10.1109/TLT.2016.2514422,Learning How to Construct Models of Dynamic Systems: An Initial Evaluation of the Dragoon Intelligent Tutoring System.,2017,IEEE Trans. Learn. Technol.
https://dblp.org/rec/conf/csedu/AlzoubiEFGA20,https://doi.org/10.5220/0009413903360343,Learning Recursion: Insights from the ChiQat Intelligent Tutoring System.,2020,CSEDU (2)
https://dblp.org/rec/conf/its/ChaKPYJL06,https://doi.org/10.1007/11774303_51,Learning Styles Diagnosis Based on User Interface Behaviors for the Customization of Learning Interfaces in an Intelligent Tutoring System.,2006,Intelligent Tutoring Systems
https://dblp.org/rec/conf/aied/XieSCH17,https://doi.org/10.1007/978-3-319-61425-0_71,Learning from Errors: Identifying Strategies in a Math Tutoring System.,2017,AIED
https://dblp.org/rec/conf/hci/XuLTWLL23,https://doi.org/10.1007/978-3-031-34866-2_28,Learning with Pedagogical Agent: Effects of Transfer of Information Function.,2023,HCI (32)
https://dblp.org/rec/conf/its/RowleySRM98,https://doi.org/10.1007/3-540-68716-5_94,Lessons Learned from Large-Scale Implementation of Adaptive Tutoring Systems: The Fundamental Skills Training Project.,1998,Intelligent Tutoring Systems
https://dblp.org/rec/conf/its/PatvarczkiABH08,https://doi.org/10.1007/978-3-540-69132-7_103,Lessons Learned from Scaling Up a Web-Based Intelligent Tutoring System.,2008,Intelligent Tutoring Systems
https://dblp.org/rec/conf/its/SalesTKGZPH20,https://doi.org/10.1007/978-3-030-49663-0_4,Let the End User in Peace: UX and Usability Aspects Related to the Design of Tutoring Systems.,2020,ITS
https://dblp.org/rec/journals/tlt/HarleyTAB18,https://doi.org/10.1109/TLT.2017.2756629,"""Let's Set Up Some Subgoals"": Understanding Human-Pedagogical Agent Collaborations and Their Implications for Learning and Prompt and Feedback Compliance.",2018,IEEE Trans. Learn. Technol.
https://dblp.org/rec/conf/ectel/ArevalilloHerraezARASR25,https://doi.org/10.1007/978-3-032-03870-8_2,Leveraging AI to Support Virtual Students in Intelligent Tutoring Systems.,2026,EC-TE (1)
https://dblp.org/rec/conf/its/JohnsonOB12,https://doi.org/10.1007/978-3-642-30950-2_82,Leveraging Game Design to Promote Effective User Behavior of Intelligent Tutoring Systems.,2012,ITS
https://dblp.org/rec/conf/ectel/AnTMLBSM24,https://doi.org/10.1007/978-3-031-72312-4_5,Leveraging Intelligent Tutoring Systems to Enhance Project-Based Learning in Workforce Training at Community Colleges.,2024,EC-TEL (2)
https://dblp.org/rec/conf/its/TatoN25,https://doi.org/10.1007/978-3-031-98281-1_14,Leveraging LLMs for Bayesian and Deep Knowledge Tracing in the Logic-Muse Intelligent Tutoring System.,2026,ITS (1)
https://dblp.org/rec/conf/aied/PianL25,https://doi.org/10.1007/978-3-031-98420-4_16,Leveraging Large Language Models to Enhance the Inner Loops of Intelligent Tutoring Systems.,2025,AIED (3)
https://dblp.org/rec/conf/its/KaziHS10,https://doi.org/10.1007/978-3-642-13388-6_12,Leveraging a Domain Ontology to Increase the Quality of Feedback in an Intelligent Tutoring System.,2010,Intelligent Tutoring Systems (1)
https://dblp.org/rec/conf/ieaaie/El-SheikhS99,https://doi.org/10.1007/978-3-540-48765-4_86,Leveraging a Task-Specific Approach for Intelligent Tutoring System Generation: Comparing the Generic Tasks and KADS Frameworks.,1999,IEA/AIE
https://dblp.org/rec/conf/its/JovanovicTGBH08,https://doi.org/10.1007/978-3-540-69132-7_59,Leveraging the Social Semantic Web in Intelligent Tutoring Systems.,2008,Intelligent Tutoring Systems
https://dblp.org/rec/journals/umuai/LesterSS99,https://doi.org/10.1023/A:1008374607830,Lifelike Pedagogical Agents for Mixed-initiative Problem Solving in Constructivist Learning Environments.,1999,User Model. User Adapt. Interact.
